index,group,inc_date,incnum,exp,aidtype,inc_type,struc_type,property_use,fire_sprd,civilian_casualties,firefighter_casualties,incident_number
4185,inc_sf2014q1.csv,20140123,1390,0,N,113,,419,,0,0,201401231390
4495,inc_sf2014q1.csv,20140125,1426,0,N,111,1,881,4,0,0,201401251426
4543,inc_sf2014q1.csv,20140126,438,0,N,111,1,419,4,0,0,201401260438
4247,inc_sf2014q1.csv,20140124,542,0,N,113,,400,,0,0,201401240542
4258,inc_sf2014q1.csv,20140124,657,0,N,118,,963,,0,0,201401240657
4291,inc_sf2014q1.csv,20140124,912,0,N,118,,963,,0,0,201401240912
4294,inc_sf2014q1.csv,20140124,952,0,N,118,,962,,0,0,201401240952
4606,inc_sf2014q1.csv,20140126,1082,0,N,111,1,419,4,2,0,201401261082
4322,inc_sf2014q1.csv,20140124,1187,0,N,118,,960,,0,0,201401241187
4327,inc_sf2014q1.csv,20140124,1224,0,N,118,,960,,0,0,201401241224
4352,inc_sf2014q1.csv,20140125,53,0,N,118,,960,,0,0,201401250053
4367,inc_sf2014q1.csv,20140125,233,0,N,118,,900,,0,0,201401250233
4390,inc_sf2014q1.csv,20140125,424,0,N,113,,429,,0,0,201401250424
4720,inc_sf2014q1.csv,20140127,1061,0,N,111,1,419,4,0,0,201401271061
4735,inc_sf2014q1.csv,20140127,1186,0,N,111,1,419,4,0,0,201401271186
4437,inc_sf2014q1.csv,20140125,837,0,N,113,,429,,0,0,201401250837
4454,inc_sf2014q1.csv,20140125,1009,0,N,118,,962,,0,0,201401251009
4782,inc_sf2014q1.csv,20140128,173,0,N,111,1,419,4,0,0,201401280173
4790,inc_sf2014q1.csv,20140128,221,0,N,111,1,419,4,0,0,201401280221
4477,inc_sf2014q1.csv,20140125,1240,0,N,118,,900,,0,0,201401251240
4479,inc_sf2014q1.csv,20140125,1281,0,N,118,,900,,0,0,201401251281
4482,inc_sf2014q1.csv,20140125,1305,0,N,118,,962,,0,0,201401251305
4809,inc_sf2014q1.csv,20140128,338,0,N,111,1,429,4,0,0,201401280338
4488,inc_sf2014q1.csv,20140125,1352,0,N,118,,960,,0,0,201401251352
4504,inc_sf2014q1.csv,20140126,54,0,N,118,,960,,0,0,201401260054
4505,inc_sf2014q1.csv,20140126,80,0,N,113,,160,,0,0,201401260080
4510,inc_sf2014q1.csv,20140126,116,0,N,118,,962,,0,0,201401260116
4542,inc_sf2014q1.csv,20140126,434,0,N,118,,962,,0,0,201401260434
4563,inc_sf2014q1.csv,20140126,649,0,N,118,,963,,0,0,201401260649
4578,inc_sf2014q1.csv,20140126,829,0,N,118,,960,,0,0,201401260829
4585,inc_sf2014q1.csv,20140126,897,0,N,118,,960,,0,0,201401260897
4601,inc_sf2014q1.csv,20140126,1050,0,N,118,,962,,0,0,201401261050
4664,inc_sf2014q1.csv,20140127,439,0,N,118,,419,,0,0,201401270439
5029,inc_sf2014q1.csv,20140129,948,0,N,111,1,419,4,0,0,201401290948
5042,inc_sf2014q1.csv,20140129,1078,0,N,111,1,429,4,0,0,201401291078
4716,inc_sf2014q1.csv,20140127,1003,0,N,118,,419,,0,0,201401271003
4722,inc_sf2014q1.csv,20140127,1070,0,N,113,,419,,0,0,201401271070
5080,inc_sf2014q1.csv,20140129,1423,0,N,111,1,419,4,0,1,201401291423
5092,inc_sf2014q1.csv,20140130,71,0,N,111,1,580,4,0,0,201401300071
5094,inc_sf2014q1.csv,20140130,135,0,N,111,1,891,4,0,0,201401300135
5107,inc_sf2014q1.csv,20140130,278,0,N,111,1,419,4,1,0,201401300278
4770,inc_sf2014q1.csv,20140128,36,0,N,118,,419,,0,0,201401280036
4784,inc_sf2014q1.csv,20140128,183,0,N,118,,960,,0,0,201401280183
5151,inc_sf2014q1.csv,20140130,673,0,N,111,1,429,4,0,0,201401300673
4817,inc_sf2014q1.csv,20140128,404,0,N,113,,161,,0,0,201401280404
4830,inc_sf2014q1.csv,20140128,491,0,N,118,,880,,0,0,201401280491
5180,inc_sf2014q1.csv,20140130,920,0,N,111,1,429,4,0,0,201401300920
4833,inc_sf2014q1.csv,20140128,532,0,N,113,,429,,0,0,201401280532
5185,inc_sf2014q1.csv,20140130,959,0,N,111,1,419,4,0,0,201401300959
4850,inc_sf2014q1.csv,20140128,676,0,N,113,,429,,0,0,201401280676
5227,inc_sf2014q1.csv,20140131,31,0,N,111,1,419,4,0,0,201401310031
5241,inc_sf2014q1.csv,20140131,169,0,N,111,1,419,4,0,0,201401310169
4889,inc_sf2014q1.csv,20140128,1021,0,N,113,,429,,0,0,201401281021
4893,inc_sf2014q1.csv,20140128,1066,0,N,118,,960,,0,0,201401281066
4910,inc_sf2014q1.csv,20140128,1205,0,N,113,,429,,0,0,201401281205
5269,inc_sf2014q1.csv,20140131,414,0,N,111,1,564,4,0,0,201401310414
4919,inc_sf2014q1.csv,20140128,1306,0,N,118,,564,,0,0,201401281306
4932,inc_sf2014q1.csv,20140129,54,0,N,118,,962,,0,0,201401290054
4948,inc_sf2014q1.csv,20140129,227,0,N,118,,961,,0,0,201401290227
4968,inc_sf2014q1.csv,20140129,390,0,N,113,,124,,0,0,201401290390
4970,inc_sf2014q1.csv,20140129,417,0,N,113,,429,,0,0,201401290417
4999,inc_sf2014q1.csv,20140129,658,0,N,118,,429,,0,0,201401290658
5380,inc_sf2014q1.csv,20140131,1334,0,N,111,1,549,4,0,0,201401311334
5392,inc_sf2014q1.csv,20140201,48,0,N,111,1,429,4,0,0,201402010048
5475,inc_sf2014q1.csv,20140201,772,0,N,111,1,429,4,0,0,201402010772
5485,inc_sf2014q1.csv,20140201,869,0,N,111,1,419,2,0,0,201402010869
5542,inc_sf2014q1.csv,20140201,1304,0,N,111,1,429,4,0,0,201402011304
5169,inc_sf2014q1.csv,20140130,810,0,N,118,,419,,0,0,201401300810
5580,inc_sf2014q1.csv,20140202,185,0,N,111,1,581,4,0,0,201402020185
5206,inc_sf2014q1.csv,20140130,1222,0,N,113,,419,,0,0,201401301222
5592,inc_sf2014q1.csv,20140202,310,0,N,111,1,429,4,0,0,201402020310
5606,inc_sf2014q1.csv,20140202,400,0,N,111,1,429,4,0,0,201402020400
5607,inc_sf2014q1.csv,20140202,414,0,N,111,1,429,4,0,0,201402020414
5230,inc_sf2014q1.csv,20140131,56,0,N,118,,962,,0,0,201401310056
5620,inc_sf2014q1.csv,20140202,549,0,N,111,1,419,4,0,0,201402020549
5239,inc_sf2014q1.csv,20140131,133,0,N,113,,419,,0,0,201401310133
5647,inc_sf2014q1.csv,20140202,891,0,N,111,1,429,4,0,0,201402020891
5700,inc_sf2014q1.csv,20140203,45,0,N,111,1,429,2,0,0,201402030045
5701,inc_sf2014q1.csv,20140203,69,0,N,111,1,449,4,0,0,201402030069
5317,inc_sf2014q1.csv,20140131,787,0,N,113,,429,,0,0,201401310787
5374,inc_sf2014q1.csv,20140131,1300,0,N,118,,962,,0,0,201401311300
5785,inc_sf2014q1.csv,20140203,730,0,N,111,1,881,4,0,0,201402030730
5387,inc_sf2014q1.csv,20140131,1410,0,N,113,,429,,0,0,201401311410
5388,inc_sf2014q1.csv,20140131,1412,0,N,118,,965,,0,0,201401311412
5390,inc_sf2014q1.csv,20140201,35,0,N,113,,429,,0,0,201402010035
5393,inc_sf2014q1.csv,20140201,56,0,N,118,,962,,0,0,201402010056
5398,inc_sf2014q1.csv,20140201,135,0,N,113,,519,,0,0,201402010135
5410,inc_sf2014q1.csv,20140201,186,0,N,118,,962,,0,0,201402010186
5436,inc_sf2014q1.csv,20140201,383,0,N,113,,439,,0,0,201402010383
5839,inc_sf2014q1.csv,20140203,1149,0,N,111,1,419,4,0,0,201402031149
5439,inc_sf2014q1.csv,20140201,408,0,N,118,,900,,0,0,201402010408
5441,inc_sf2014q1.csv,20140201,446,0,N,118,,429,,0,0,201402010446
5860,inc_sf2014q1.csv,20140204,45,0,N,111,1,419,4,0,0,201402040045
5473,inc_sf2014q1.csv,20140201,752,0,N,118,,963,,0,0,201402010752
5474,inc_sf2014q1.csv,20140201,769,0,N,113,,429,,0,0,201402010769
5494,inc_sf2014q1.csv,20140201,924,0,N,113,,419,,0,0,201402010924
5495,inc_sf2014q1.csv,20140201,926,0,N,113,,429,,0,0,201402010926
5901,inc_sf2014q1.csv,20140204,466,0,N,111,1,429,2,1,0,201402040466
5502,inc_sf2014q1.csv,20140201,975,0,N,118,,880,,0,0,201402010975
5916,inc_sf2014q1.csv,20140204,595,0,N,111,1,429,4,0,0,201402040595
5514,inc_sf2014q1.csv,20140201,1113,0,N,118,,429,,0,0,201402011113
5925,inc_sf2014q1.csv,20140204,668,0,N,111,1,419,4,0,0,201402040668
5929,inc_sf2014q1.csv,20140204,713,0,N,111,1,429,4,0,0,201402040713
5934,inc_sf2014q1.csv,20140204,741,0,N,111,1,429,4,0,0,201402040741
5530,inc_sf2014q1.csv,20140201,1234,0,N,118,,429,,0,0,201402011234
5944,inc_sf2014q1.csv,20140204,810,0,N,111,1,429,2,0,0,201402040810
5532,inc_sf2014q1.csv,20140201,1242,0,N,118,,429,,0,0,201402011242
5543,inc_sf2014q1.csv,20140201,1308,0,N,113,,429,,0,0,201402011308
5570,inc_sf2014q1.csv,20140202,112,0,N,116,,419,,0,0,201402020112
5582,inc_sf2014q1.csv,20140202,221,0,N,118,,961,,0,0,201402020221
5610,inc_sf2014q1.csv,20140202,467,0,N,118,,419,,0,0,201402020467
5618,inc_sf2014q1.csv,20140202,544,0,N,118,,429,,0,0,201402020544
5639,inc_sf2014q1.csv,20140202,769,0,N,118,,131,,0,0,201402020769
5653,inc_sf2014q1.csv,20140202,947,0,N,118,,962,,0,0,201402020947
5672,inc_sf2014q1.csv,20140202,1102,0,N,118,,960,,0,0,201402021102
6099,inc_sf2014q1.csv,20140205,723,0,N,111,1,429,4,0,0,201402050723
5688,inc_sf2014q1.csv,20140202,1286,0,N,113,,419,,0,0,201402021286
5697,inc_sf2014q1.csv,20140203,18,0,N,118,,960,,0,0,201402030018
6125,inc_sf2014q1.csv,20140205,941,0,N,111,1,429,4,0,0,201402050941
5712,inc_sf2014q1.csv,20140203,206,0,N,118,,963,,0,0,201402030206
5734,inc_sf2014q1.csv,20140203,322,0,N,118,,936,,0,0,201402030322
5745,inc_sf2014q1.csv,20140203,423,0,N,118,,213,,0,0,201402030423
5755,inc_sf2014q1.csv,20140203,500,0,N,113,,161,,0,0,201402030500
5776,inc_sf2014q1.csv,20140203,680,0,N,118,,963,,0,0,201402030680
6210,inc_sf2014q1.csv,20140206,398,0,N,111,1,459,4,0,0,201402060398
5790,inc_sf2014q1.csv,20140203,763,0,N,113,,429,,0,0,201402030763
5794,inc_sf2014q1.csv,20140203,798,0,N,113,,429,,0,0,201402030798
5795,inc_sf2014q1.csv,20140203,801,0,N,113,,931,,0,0,201402030801
5808,inc_sf2014q1.csv,20140203,933,0,N,118,,965,,0,0,201402030933
5819,inc_sf2014q1.csv,20140203,1033,0,N,113,,429,,0,0,201402031033
5820,inc_sf2014q1.csv,20140203,1039,0,N,113,,429,,0,0,201402031039
5825,inc_sf2014q1.csv,20140203,1070,0,N,118,,963,,0,0,201402031070
6281,inc_sf2014q1.csv,20140206,951,0,N,111,1,881,4,0,0,201402060951
5851,inc_sf2014q1.csv,20140203,1308,0,N,118,,963,,0,0,201402031308
5890,inc_sf2014q1.csv,20140204,374,0,N,113,,429,,0,0,201402040374
6338,inc_sf2014q1.csv,20140207,123,0,N,111,1,331,4,0,0,201402070123
5959,inc_sf2014q1.csv,20140204,954,0,N,113,,599,,0,0,201402040954
6397,inc_sf2014q1.csv,20140207,600,0,N,111,1,429,2,0,0,201402070600
6400,inc_sf2014q1.csv,20140207,615,0,N,111,1,419,4,0,0,201402070615
6401,inc_sf2014q1.csv,20140207,617,0,N,111,1,419,4,0,0,201402070617
5984,inc_sf2014q1.csv,20140204,1191,0,N,118,,931,,0,0,201402041191
6433,inc_sf2014q1.csv,20140207,978,0,N,111,1,564,4,0,0,201402070978
6001,inc_sf2014q1.csv,20140204,1374,0,N,118,,700,,0,0,201402041374
6011,inc_sf2014q1.csv,20140205,38,0,N,118,,963,,0,0,201402050038
6490,inc_sf2014q1.csv,20140208,167,0,N,111,1,419,4,0,0,201402080167
6498,inc_sf2014q1.csv,20140208,234,0,N,111,1,429,5,0,0,201402080234
6499,inc_sf2014q1.csv,20140208,234,1,N,111,1,429,5,0,0,201402080234
6500,inc_sf2014q1.csv,20140208,234,2,N,111,1,800,5,0,0,201402080234
6501,inc_sf2014q1.csv,20140208,234,3,N,111,1,429,5,0,0,201402080234
6509,inc_sf2014q1.csv,20140208,301,0,N,111,1,429,4,0,0,201402080301
6067,inc_sf2014q1.csv,20140205,490,0,N,113,,419,,0,0,201402050490
6522,inc_sf2014q1.csv,20140208,382,0,N,111,1,429,4,0,0,201402080382
6133,inc_sf2014q1.csv,20140205,999,0,N,113,,419,,0,0,201402050999
6136,inc_sf2014q1.csv,20140205,1013,0,N,113,,419,,0,0,201402051013
6167,inc_sf2014q1.csv,20140205,1240,0,N,113,,429,,0,0,201402051240
6169,inc_sf2014q1.csv,20140205,1283,0,N,118,,963,,0,0,201402051283
6644,inc_sf2014q1.csv,20140209,141,0,N,111,1,419,4,0,0,201402090141
6656,inc_sf2014q1.csv,20140209,279,0,N,111,1,419,4,0,0,201402090279
6217,inc_sf2014q1.csv,20140206,424,0,N,118,,962,,0,0,201402060424
6231,inc_sf2014q1.csv,20140206,571,0,N,118,,962,,0,0,201402060571
6241,inc_sf2014q1.csv,20140206,705,0,N,113,,429,,0,0,201402060705
6708,inc_sf2014q1.csv,20140209,799,0,N,121,1,419,4,0,0,201402090799
6759,inc_sf2014q1.csv,20140209,1224,0,N,111,1,419,4,0,0,201402091224
6772,inc_sf2014q1.csv,20140209,1307,0,N,111,1,419,4,0,0,201402091307
6311,inc_sf2014q1.csv,20140206,1200,0,N,116,,644,,0,0,201402061200
6792,inc_sf2014q1.csv,20140210,148,0,N,111,1,419,4,0,0,201402100148
6795,inc_sf2014q1.csv,20140210,178,0,N,111,1,429,4,1,0,201402100178
6324,inc_sf2014q1.csv,20140206,1334,0,N,113,,429,,0,0,201402061334
6800,inc_sf2014q1.csv,20140210,219,0,N,111,1,000,4,0,0,201402100219
6426,inc_sf2014q1.csv,20140207,879,0,N,118,,215,,0,0,201402070879
6442,inc_sf2014q1.csv,20140207,1027,0,N,113,,961,,0,0,201402071027
6458,inc_sf2014q1.csv,20140207,1187,0,N,114,,419,,0,0,201402071187
6462,inc_sf2014q1.csv,20140207,1202,0,N,118,,960,,0,0,201402071202
6475,inc_sf2014q1.csv,20140207,1321,0,N,113,,419,,0,0,201402071321
6538,inc_sf2014q1.csv,20140208,561,0,N,113,,429,,0,0,201402080561
6549,inc_sf2014q1.csv,20140208,649,0,N,113,,419,,0,0,201402080649
7042,inc_sf2014q1.csv,20140211,889,0,N,111,1,881,4,0,0,201402110889
7080,inc_sf2014q1.csv,20140211,1192,0,N,111,1,429,4,0,0,201402111192
6599,inc_sf2014q1.csv,20140208,1070,0,N,113,,429,,0,0,201402081070
6604,inc_sf2014q1.csv,20140208,1181,0,N,118,,500,,0,0,201402081181
7098,inc_sf2014q1.csv,20140211,1319,0,N,111,1,419,4,0,0,201402111319
6623,inc_sf2014q1.csv,20140208,1335,0,N,118,,962,,0,0,201402081335
7134,inc_sf2014q1.csv,20140212,338,0,N,111,1,642,4,0,0,201402120338
6655,inc_sf2014q1.csv,20140209,273,0,N,118,,UUU,,0,0,201402090273
6669,inc_sf2014q1.csv,20140209,401,0,N,113,,429,,0,0,201402090401
6683,inc_sf2014q1.csv,20140209,568,0,N,118,,900,,0,0,201402090568
7196,inc_sf2014q1.csv,20140212,953,0,N,111,1,419,4,0,0,201402120953
7203,inc_sf2014q1.csv,20140212,1036,0,N,111,1,419,4,0,0,201402121036
6726,inc_sf2014q1.csv,20140209,927,0,N,118,,124,,0,0,201402090927
6727,inc_sf2014q1.csv,20140209,930,0,N,114,,419,,0,0,201402090930
6735,inc_sf2014q1.csv,20140209,1016,0,N,118,,960,,0,0,201402091016
7234,inc_sf2014q1.csv,20140212,1425,0,N,111,1,449,4,0,0,201402121425
6742,inc_sf2014q1.csv,20140209,1089,0,N,113,,419,,0,0,201402091089
6743,inc_sf2014q1.csv,20140209,1097,0,N,113,,429,,0,0,201402091097
7254,inc_sf2014q1.csv,20140213,191,0,N,111,1,429,4,0,0,201402130191
6756,inc_sf2014q1.csv,20140209,1195,0,N,113,,429,,0,0,201402091195
6768,inc_sf2014q1.csv,20140209,1275,0,N,113,,429,,0,0,201402091275
6793,inc_sf2014q1.csv,20140210,156,0,N,118,,963,,0,0,201402100156
6798,inc_sf2014q1.csv,20140210,202,0,N,118,,921,,0,0,201402100202
7297,inc_sf2014q1.csv,20140213,809,0,N,111,1,500,5,0,0,201402130809
7298,inc_sf2014q1.csv,20140213,809,1,N,111,1,429,5,0,0,201402130809
6831,inc_sf2014q1.csv,20140210,487,0,N,118,,215,,0,0,201402100487
7381,inc_sf2014q1.csv,20140214,106,0,N,111,1,891,4,0,0,201402140106
6880,inc_sf2014q1.csv,20140210,900,0,N,113,,419,,0,0,201402100900
6883,inc_sf2014q1.csv,20140210,920,0,N,113,,429,,0,0,201402100920
7422,inc_sf2014q1.csv,20140214,595,0,N,111,1,429,4,0,0,201402140595
6905,inc_sf2014q1.csv,20140210,1121,0,N,118,,965,,0,0,201402101121
6909,inc_sf2014q1.csv,20140210,1185,0,N,113,,419,,0,0,201402101185
6913,inc_sf2014q1.csv,20140210,1243,0,N,113,,429,,0,0,201402101243
6926,inc_sf2014q1.csv,20140210,1405,0,N,113,,429,,0,0,201402101405
6933,inc_sf2014q1.csv,20140210,1457,0,N,113,,429,,0,0,201402101457
6993,inc_sf2014q1.csv,20140211,446,0,N,113,,419,,0,0,201402110446
7009,inc_sf2014q1.csv,20140211,532,0,N,118,,900,,0,0,201402110532
7012,inc_sf2014q1.csv,20140211,557,0,N,113,,599,,0,0,201402110557
7055,inc_sf2014q1.csv,20140211,999,0,N,114,,419,,0,0,201402110999
7589,inc_sf2014q1.csv,20140215,630,0,N,111,1,419,4,0,0,201402150630
7064,inc_sf2014q1.csv,20140211,1064,0,N,118,,419,,0,0,201402111064
7076,inc_sf2014q1.csv,20140211,1169,0,N,113,,429,,0,0,201402111169
7105,inc_sf2014q1.csv,20140212,3,0,N,113,,429,,0,0,201402120003
7116,inc_sf2014q1.csv,20140212,113,0,N,118,,124,,0,0,201402120113
7136,inc_sf2014q1.csv,20140212,354,0,N,113,,419,,0,0,201402120354
7152,inc_sf2014q1.csv,20140212,515,0,N,113,,400,,0,0,201402120515
7157,inc_sf2014q1.csv,20140212,582,0,N,118,,429,,0,0,201402120582
7160,inc_sf2014q1.csv,20140212,595,0,N,113,,429,,0,0,201402120595
7169,inc_sf2014q1.csv,20140212,693,0,N,118,,962,,0,0,201402120693
7184,inc_sf2014q1.csv,20140212,846,0,N,118,,936,,0,0,201402120846
7188,inc_sf2014q1.csv,20140212,888,0,N,118,,961,,0,0,201402120888
7229,inc_sf2014q1.csv,20140212,1356,0,N,118,,439,,0,0,201402121356
7337,inc_sf2014q1.csv,20140213,1175,0,N,118,,962,,0,0,201402131175
7367,inc_sf2014q1.csv,20140213,1439,0,N,118,,962,,0,0,201402131439
7400,inc_sf2014q1.csv,20140214,393,0,N,113,,429,,0,0,201402140393
7411,inc_sf2014q1.csv,20140214,474,0,N,118,,419,,0,0,201402140474
7414,inc_sf2014q1.csv,20140214,545,0,N,118,,962,,0,0,201402140545
7968,inc_sf2014q1.csv,20140217,1357,0,N,111,1,419,4,0,0,201402171357
7972,inc_sf2014q1.csv,20140218,8,0,N,123,1,800,4,0,0,201402180008
7985,inc_sf2014q1.csv,20140218,141,0,N,111,1,419,4,1,0,201402180141
7441,inc_sf2014q1.csv,20140214,750,0,N,113,,419,,0,0,201402140750
7488,inc_sf2014q1.csv,20140214,1153,0,N,113,,519,,0,0,201402141153
7491,inc_sf2014q1.csv,20140214,1171,0,N,118,,419,,0,0,201402141171
7495,inc_sf2014q1.csv,20140214,1260,0,N,113,,429,,0,0,201402141260
7498,inc_sf2014q1.csv,20140214,1266,0,N,118,,419,,0,0,201402141266
7503,inc_sf2014q1.csv,20140214,1316,0,N,118,,963,,0,0,201402141316
8086,inc_sf2014q1.csv,20140218,1082,0,N,111,1,429,4,0,0,201402181082
8120,inc_sf2014q1.csv,20140219,100,0,N,111,1,419,4,0,0,201402190100
7594,inc_sf2014q1.csv,20140215,746,0,N,113,,429,,0,0,201402150746
8150,inc_sf2014q1.csv,20140219,472,0,N,111,1,429,2,0,0,201402190472
8197,inc_sf2014q1.csv,20140219,969,0,N,111,1,419,4,0,0,201402190969
7640,inc_sf2014q1.csv,20140215,1140,0,N,113,,429,,0,0,201402151140
7667,inc_sf2014q1.csv,20140215,1361,0,N,118,,962,,0,0,201402151361
8240,inc_sf2014q1.csv,20140219,1420,0,N,111,1,429,4,0,0,201402191420
7679,inc_sf2014q1.csv,20140216,117,0,N,118,,938,,0,0,201402160117
7716,inc_sf2014q1.csv,20140216,471,0,N,118,,963,,0,0,201402160471
7735,inc_sf2014q1.csv,20140216,646,0,N,113,,419,,0,0,201402160646
8305,inc_sf2014q1.csv,20140220,677,0,N,111,1,419,4,0,0,201402200677
7760,inc_sf2014q1.csv,20140216,855,0,N,113,,429,,0,0,201402160855
7764,inc_sf2014q1.csv,20140216,923,0,N,118,,963,,0,0,201402160923
7782,inc_sf2014q1.csv,20140216,1092,0,N,113,,429,,0,0,201402161092
7812,inc_sf2014q1.csv,20140217,30,0,N,113,,241,,0,0,201402170030
7821,inc_sf2014q1.csv,20140217,107,0,N,118,,962,,0,0,201402170107
8409,inc_sf2014q1.csv,20140221,308,0,N,111,1,419,2,0,0,201402210308
7842,inc_sf2014q1.csv,20140217,269,0,N,113,,429,,0,0,201402170269
8430,inc_sf2014q1.csv,20140221,498,0,N,111,1,419,4,0,0,201402210498
8435,inc_sf2014q1.csv,20140221,549,0,N,111,1,429,4,0,0,201402210549
7859,inc_sf2014q1.csv,20140217,427,0,N,118,,961,,0,0,201402170427
8450,inc_sf2014q1.csv,20140221,673,0,4,111,1,881,4,0,0,201402210673
7880,inc_sf2014q1.csv,20140217,597,0,N,113,,419,,0,0,201402170597
7901,inc_sf2014q1.csv,20140217,812,0,N,113,,429,,0,0,201402170812
7933,inc_sf2014q1.csv,20140217,1043,0,N,118,,962,,0,0,201402171043
8531,inc_sf2014q1.csv,20140221,1436,0,N,111,1,419,4,0,0,201402211436
7936,inc_sf2014q1.csv,20140217,1059,0,N,113,,429,,0,0,201402171059
8537,inc_sf2014q1.csv,20140221,1486,0,N,111,1,429,4,0,0,201402211486
7946,inc_sf2014q1.csv,20140217,1162,0,N,118,,963,,0,0,201402171162
7964,inc_sf2014q1.csv,20140217,1342,0,N,118,,419,,0,0,201402171342
7965,inc_sf2014q1.csv,20140217,1342,1,N,118,,419,,0,0,201402171342
8007,inc_sf2014q1.csv,20140218,402,0,N,118,,963,,0,0,201402180402
8016,inc_sf2014q1.csv,20140218,443,0,N,113,,419,,0,0,201402180443
8023,inc_sf2014q1.csv,20140218,494,0,N,113,,419,,0,0,201402180494
8058,inc_sf2014q1.csv,20140218,805,0,N,118,,429,,0,0,201402180805
8078,inc_sf2014q1.csv,20140218,968,0,N,113,,429,,0,0,201402180968
8095,inc_sf2014q1.csv,20140218,1148,0,N,113,,419,,0,0,201402181148
8113,inc_sf2014q1.csv,20140219,55,0,N,113,,429,,0,0,201402190055
8117,inc_sf2014q1.csv,20140219,88,0,N,118,,960,,0,0,201402190088
8162,inc_sf2014q1.csv,20140219,582,0,N,118,,960,,0,0,201402190582
8163,inc_sf2014q1.csv,20140219,586,0,N,113,,429,,0,0,201402190586
8175,inc_sf2014q1.csv,20140219,728,0,N,113,,429,,0,0,201402190728
8183,inc_sf2014q1.csv,20140219,815,0,N,113,,419,,0,0,201402190815
8216,inc_sf2014q1.csv,20140219,1191,0,N,113,,429,,0,0,201402191191
8224,inc_sf2014q1.csv,20140219,1274,0,N,118,,961,,0,0,201402191274
8227,inc_sf2014q1.csv,20140219,1318,0,N,113,,429,,0,0,201402191318
8842,inc_sf2014q1.csv,20140224,118,0,N,111,1,549,4,0,0,201402240118
8870,inc_sf2014q1.csv,20140224,444,1,N,111,1,400,5,0,0,201402240444
8871,inc_sf2014q1.csv,20140224,444,2,N,111,1,400,5,0,0,201402240444
8883,inc_sf2014q1.csv,20140224,532,0,N,111,1,419,4,1,0,201402240532
8271,inc_sf2014q1.csv,20140220,347,0,N,113,,419,,0,0,201402200347
8904,inc_sf2014q1.csv,20140224,666,0,N,111,1,400,4,0,0,201402240666
8905,inc_sf2014q1.csv,20140224,672,0,N,111,1,519,4,0,0,201402240672
8953,inc_sf2014q1.csv,20140224,1089,0,N,111,1,579,4,0,0,201402241089
8344,inc_sf2014q1.csv,20140220,1104,0,N,113,,429,,0,0,201402201104
8349,inc_sf2014q1.csv,20140220,1152,0,N,118,,962,,0,0,201402201152
8980,inc_sf2014q1.csv,20140224,1310,0,N,111,1,429,4,0,0,201402241310
9013,inc_sf2014q1.csv,20140225,66,0,N,111,1,429,4,0,0,201402250066
8390,inc_sf2014q1.csv,20140221,100,0,N,118,,962,,0,0,201402210100
8393,inc_sf2014q1.csv,20140221,117,0,N,118,,960,,0,0,201402210117
9025,inc_sf2014q1.csv,20140225,163,0,N,111,1,419,4,0,0,201402250163
8403,inc_sf2014q1.csv,20140221,227,0,N,118,,962,,0,0,201402210227
8417,inc_sf2014q1.csv,20140221,386,0,N,118,,961,,0,0,201402210386
9060,inc_sf2014q1.csv,20140225,535,0,N,111,1,161,4,0,0,201402250535
9066,inc_sf2014q1.csv,20140225,568,0,N,111,1,419,4,0,0,201402250568
8470,inc_sf2014q1.csv,20140221,834,0,N,118,,952,,0,0,201402210834
8489,inc_sf2014q1.csv,20140221,1026,0,N,118,,962,,0,0,201402211026
8498,inc_sf2014q1.csv,20140221,1140,0,N,113,,439,,0,0,201402211140
8530,inc_sf2014q1.csv,20140221,1396,0,N,118,,120,,0,0,201402211396
8553,inc_sf2014q1.csv,20140222,90,0,N,118,,960,,0,0,201402220090
8554,inc_sf2014q1.csv,20140222,90,1,N,118,,960,,0,0,201402220090
8573,inc_sf2014q1.csv,20140222,268,0,N,118,,322,,0,0,201402220268
8577,inc_sf2014q1.csv,20140222,298,0,N,118,,963,,0,0,201402220298
8635,inc_sf2014q1.csv,20140222,933,0,N,118,,419,,0,0,201402220933
9288,inc_sf2014q1.csv,20140227,118,0,N,111,1,429,4,0,0,201402270118
8647,inc_sf2014q1.csv,20140222,1055,0,N,118,,429,,0,0,201402221055
8649,inc_sf2014q1.csv,20140222,1081,0,N,113,,429,,0,0,201402221081
8650,inc_sf2014q1.csv,20140222,1083,0,N,118,,500,,0,0,201402221083
8672,inc_sf2014q1.csv,20140222,1303,0,N,118,,936,,0,0,201402221303
8749,inc_sf2014q1.csv,20140223,621,0,N,118,,961,,0,0,201402230621
8758,inc_sf2014q1.csv,20140223,719,0,N,115,,311,,0,0,201402230719
8765,inc_sf2014q1.csv,20140223,804,0,N,113,,419,,0,0,201402230804
8782,inc_sf2014q1.csv,20140223,908,0,N,118,,962,,0,0,201402230908
8796,inc_sf2014q1.csv,20140223,1002,0,N,118,,960,,0,0,201402231002
9463,inc_sf2014q1.csv,20140228,2,0,N,111,1,881,4,2,0,201402280002
8831,inc_sf2014q1.csv,20140223,1340,0,N,113,,439,,0,0,201402231340
8833,inc_sf2014q1.csv,20140223,1373,0,N,118,,963,,0,0,201402231373
8836,inc_sf2014q1.csv,20140224,39,0,N,118,,960,,0,0,201402240039
